lemma,pos,neg,score
melangkahi,0.0,0.0,0.0
melangkahkan,0.0,0.0,0.0
melangkaui,0.0,0.0,0.0
melanglang,0.0,0.5,-0.5
melangsar,0.0,0.0,0.0
melangsi,0.0,0.0,0.0
melangsungkan,0.0,0.0,0.0
melanie klein,0.0,0.0,0.0
melanin,0.0,0.0,0.0
melanisme,0.0,0.5,-0.5
melanjurkan,0.0,0.0,0.0
melanjutkan,0.5,0.0,0.5
melankolia,0.125,0.75,-0.625
melankolis,0.125,0.75,-0.625
melansir,0.0,0.125,-0.125
melantak,0.0,0.0,0.0
melantas,0.0,0.0,0.0
melanthiaceae,0.0,0.5,-0.5
melantik,0.0,0.0,0.0
melanting,0.125,0.625,-0.5
melantingkan,0.125,0.625,-0.5
melantun,0.75,0.0,0.75
melantunkan,0.0,0.0,0.0
melantur,0.125,0.375,-0.25
melanturkan,0.875,0.0,0.875
melanyak,0.125,0.0,0.125
melapah,0.125,0.375,-0.25
melapangkan,0.625,0.0,0.625
melaparkan,0.5,0.0,0.5
melapik,0.0,0.0,0.0
melapiki,0.625,0.125,0.5
melapis,0.0,0.0,0.0
melapisi,0.375,0.0,0.375
melapiskan,0.0,0.0,0.0
melapor,0.375,0.0,0.375
melaporkan,0.375,0.0,0.375
melar,0.375,0.0,0.375
melaram,0.25,0.375,-0.125
melarang,0.25,0.0,0.25
melarapkan,0.125,0.0,0.125
melaraskan,0.25,0.0,0.25
melarat,0.222,0.778,-0.556
melarau,0.0,0.0,0.0
melarik,0.125,0.0,0.125
melarikan,0.0,0.125,-0.125
melarikan diri,0.375,0.0,0.375
melariskan,0.25,0.0,0.25
melarungkan,0.0,0.0,0.0
melarut,0.125,0.0,0.125
melarutkan,0.125,0.0,0.125
melasikan,0.375,0.0,0.375
melasma,0.0,0.0,0.0
melastomataceae,0.0,0.0,0.0
melata,0.125,0.0,0.125
melati,0.0,0.0,0.0
melatih,0.375,0.125,0.25
melatur,0.0,0.625,-0.625
melaun-laun,0.125,0.0,0.125
melaung,0.0,0.625,-0.625
melaungkan,0.0,0.0,0.0
melaur,0.0,0.0,0.0
melawak,0.375,0.0,0.375
melawak-lawak,0.375,0.0,0.375
melawan,0.0,0.625,-0.625
melawat,0.0,0.0,0.0
melayah,0.0,0.0,0.0
melayang,0.0,0.5,-0.5
melayang-layang,0.0,0.5,-0.5
melayangkan,0.0,0.625,-0.625
melayani,0.75,0.0,0.75
melayap,0.0,0.125,-0.125
melayapi,0.0,0.5,-0.5
melayari,0.0,0.0,0.0
melayas,0.0,0.5,-0.5
melayaskan,0.0,0.5,-0.5
melayu,0.0,0.0,0.0
melayuk,0.0,0.0,0.0
melayur,0.0,0.0,0.0
melazimkan,0.125,0.0,0.125
melba,0.0,0.0,0.0
melbourne,0.0,0.0,0.0
melchior,0.0,0.0,0.0
melebar,0.0,0.0,0.0
melebarkan,0.25,0.0,0.25
melebas,0.0,0.625,-0.625
melebih-lebihkan,0.625,0.0,0.625
melebihi,0.0,0.5,-0.5
melebuhkan,0.0,0.0,0.0
melebun,0.0,0.5,-0.5
melebur,0.0,0.0,0.0
meleburkan,0.0,0.5,-0.5
meleceh,0.5,0.0,0.5
melecek,0.0,0.0,0.0
melecit,0.125,0.0,0.125
melecun,0.0,0.5,-0.5
melecur,0.0,0.625,-0.625
melecut,0.0,0.0,0.0
melecutkan,0.0,0.0,0.0
meledak,0.0,0.125,-0.125
meledakkan,0.0,0.125,-0.125
meledek,0.125,0.625,-0.5
meleding,0.0,0.0,0.0
meledos,0.0,0.125,-0.125
meleduk,0.0,0.125,-0.125
melegakan,0.0,0.875,-0.875
meleja,0.0,0.375,-0.375
melejang,0.0,0.5,-0.5
melejang-lejangkan,0.0,0.0,0.0
melejangkan,0.0,0.0,0.0
melejit,0.625,0.0,0.625
melek aksara,0.25,0.0,0.25
melekang,0.0,0.0,0.0
melekap,0.0,0.875,-0.875
melekapkan,0.0,0.875,-0.875
melekaskan,0.0,0.0,0.0
melekat,0.0,0.875,-0.875
melekati,0.125,0.0,0.125
melekatkan,0.0,0.875,-0.875
melekokkan,0.0,0.0,0.0
melekuk,0.0,0.125,-0.125
melekukkan,0.0,0.125,-0.125
melelah,0.125,0.0,0.125
melelahkan,0.0,0.625,-0.625
melelangkan,0.0,0.0,0.0
melelas,0.0,0.125,-0.125
meleleh,0.0,0.25,-0.25
melelehkan,0.0,0.0,0.0
meleler,0.0,0.0,0.0
melemahkan,0.75,0.0,0.75
melemaskan,0.125,0.375,-0.25
melembak,0.25,0.75,-0.5
melembapkan,0.0,0.125,-0.125
melembekkan,0.0,0.25,-0.25
melembing,0.0,0.0,0.0
melembung,0.25,0.0,0.25
melembungkan,0.25,0.0,0.25
melembutkan,0.0,0.875,-0.875
melembutkan hati,0.0,0.0,0.0
melempang,0.0,0.0,0.0
melempar,0.125,0.625,-0.5
melemparkan,0.125,0.625,-0.5
melencangkan,0.0,0.0,0.0
melenda,0.0,0.625,-0.625
melendeh,0.25,0.0,0.25
melendut,0.0,0.375,-0.375
melengah-lengah,0.0,0.0,0.0
melengahkan,0.0,0.5,-0.5
melengangkan,0.0,0.0,0.0
melengas,0.0,0.75,-0.75
melengaskan,0.375,0.0,0.375
melengat,0.0,0.0,0.0
melenggut,0.0,0.0,0.0
melengkapi,0.375,0.0,0.375
melengkapkan,0.375,0.0,0.375
melengket,0.125,0.0,0.125
melengketkan,0.125,0.0,0.125
melengking,0.0,0.5,-0.5
melengkung,0.0,0.0,0.0
melengkungkan,0.0,0.0,0.0
melenguh,0.0,0.0,0.0
melengung,0.125,0.25,-0.125
melentuk,0.0,0.0,0.0
melentukkan,0.0,0.0,0.0
melentur,0.0,0.0,0.0
melenturkan,0.0,0.0,0.0
melenyapkan,0.0,0.5,-0.5
melepa,0.0,0.0,0.0
melepak,0.0,0.25,-0.25
melepas,0.0,0.625,-0.625
melepaskan,0.0,0.625,-0.625
melepaskan diri,0.0,0.0,0.0
melepoh,0.125,0.0,0.125
melepuh,0.0,0.25,-0.25
meleraikan,0.125,0.0,0.125
meleret,0.25,0.0,0.25
melesapkan,0.0,0.0,0.0
meleset,0.0,0.5,-0.5
melesit,0.375,0.25,0.125
melestarikan,0.0,0.375,-0.375
meletakkan,0.0,0.5,-0.5
meletihkan,0.0,0.625,-0.625
meletik,0.125,0.25,-0.125
meletis,0.0,0.0,0.0
meletos,0.0,0.25,-0.25
meletup,0.0,0.25,-0.25
meletupkan,0.0,0.0,0.0
meletus,0.0,0.0,0.0
melewa,0.0,0.0,0.0
melewati,0.0,0.125,-0.125
melewatkan,0.0,0.5,-0.5
meleyot,0.25,0.625,-0.375
meliaceae,0.0,0.0,0.0
meliau,0.0,0.0,0.0
melibas,0.0,0.25,-0.25
melibatkan,0.0,0.25,-0.25
melicinkan,0.625,0.0,0.625
meligas,0.0,0.0,0.0
meligat,0.0,0.0,0.0
meligih,0.375,0.0,0.375
melihat,0.75,0.0,0.75
melihat-lihat,0.0,0.5,-0.5
melikuidasi,0.0,0.5,-0.5
melilit,0.0,0.0,0.0
meliliti,0.25,0.0,0.25
melilitkan,0.0,0.0,0.0
melimbang,0.0,0.5,-0.5
melimbur,0.0,0.0,0.0
melimpah,0.25,0.0,0.25
melimpah-limpah,0.0,0.0,0.0
melimpahi,0.0,0.0,0.0
melimpahkan,0.0,0.25,-0.25
melina mercouri,0.0,0.0,0.0
melincirkan,0.125,0.0,0.125
melindangkan,0.125,0.0,0.125
melindap,0.5,0.0,0.5
melindas,0.125,0.375,-0.25
melindungi,0.0,0.75,-0.75
melingkar,0.0,0.0,0.0
melingkari,0.125,0.0,0.125
melingkarkan,0.0,0.0,0.0
melingkungi,0.0,0.0,0.0
melingkupi,0.625,0.125,0.5
melinglungkan,0.125,0.625,-0.5
melinjo,0.0,0.0,0.0
melintang,0.0,0.0,0.0
melintangi,0.0,0.75,-0.75
melintas,0.0,0.0,0.0
melintasi,0.0,0.5,-0.5
melinyar,0.0,0.0,0.0
melipat,0.25,0.0,0.25
melipatgandakan,0.0,0.0,0.0
melipatkan,0.25,0.0,0.25
meliphagidae,0.0,0.125,-0.125
melipur,0.0,0.875,-0.875
melipurkan,0.0,0.875,-0.875
meliputi,0.625,0.125,0.5
melirik,0.375,0.0,0.375
melisankan,0.125,0.0,0.125
meliuk,0.0,0.0,0.0
meliuk-liuk,0.0,0.0,0.0
mellon,0.0,0.0,0.0
melocot,0.0,0.0,0.0
melodi,0.25,0.0,0.25
melodius,0.625,0.0,0.625
melodrama,0.0,0.0,0.0
melodramatik,0.5,0.0,0.5
melokap,0.0,0.125,-0.125
melolong,0.0,0.25,-0.25
melombong,0.0,0.125,-0.125
melompat,0.625,0.0,0.625
melompat-lompat,0.0,0.125,-0.125
melompati,0.0,0.0,0.0
melompatkan,0.0,0.0,0.0
melon,0.0,0.0,0.0
meloncat,0.0,0.5,-0.5
meloncat-loncat,0.0,0.125,-0.125
meloncatkan,0.0,0.0,0.0
meloncer,0.375,0.0,0.375
melondong,0.0,0.5,-0.5
melonggari,0.0,0.0,0.0
melonggarkan,0.0,0.0,0.0
melonggokkan,0.25,0.0,0.25
melongo,0.0,0.0,0.0
melonjak,0.0,0.0,0.0
melonjak-lonjak,0.0,0.625,-0.625
melontai,0.0,0.0,0.0
melontar,0.125,0.625,-0.5
melontari,0.0,0.0,0.0
melontarkan,0.0,0.375,-0.375
melorot,0.0,0.375,-0.375
melorotkan,0.0,0.5,-0.5
meloso,0.125,0.0,0.125
melotot,0.0,0.0,0.0
melowongkan,0.0,0.25,-0.25
meloyong,0.0,0.5,-0.5
melpomene,0.0,0.0,0.0
meluahkan,0.0,0.0,0.0
meluaki,0.0,0.0,0.0
meluangkan,0.0,0.625,-0.625
meluap,0.375,0.375,0.0
meluas,0.375,0.0,0.375
meluaskan,0.25,0.0,0.25
meluat,0.0,0.75,-0.75
melubangi,0.0,0.0,0.0
melucu,0.375,0.0,0.375
melucutkan,0.0,0.25,-0.25
meludah,0.0,0.0,0.0
meludahkan,0.375,0.125,0.25
meluhurkan,0.75,0.0,0.75
meluik,0.5,0.25,0.25
melukai,0.0,0.625,-0.625
melukis,0.125,0.0,0.125
melukiskan,0.375,0.0,0.375
meluku,0.125,0.25,-0.125
melulu,0.0,0.375,-0.375
meluluskan,0.25,0.0,0.25
melumangkan,0.0,0.25,-0.25
melumari,0.0,0.25,-0.25
melumas,0.0,0.0,0.0
melumatkan,0.0,0.75,-0.75
melumer,0.0,0.0,0.0
melumpuhkan,0.0,0.5,-0.5
melumpukkan,0.0,0.0,0.0
melumur,0.0,0.125,-0.125
melumurkan,0.125,0.0,0.125
melunak,0.0,0.0,0.0
melunakkan,0.0,0.5,-0.5
melunasi,0.375,0.0,0.375
melunaskan,0.375,0.0,0.375
meluncur,0.0,0.125,-0.125
meluncurkan,0.0,0.0,0.0
melungguh,0.0,0.0,0.0
melunjurkan,0.25,0.0,0.25
meluntur,0.0,0.5,-0.5
melunturi,0.25,0.25,0.0
melunturkan,0.125,0.375,-0.25
melupai,0.25,0.0,0.25
melupakan,0.0,0.75,-0.75
meluputkan,0.5,0.0,0.5
melur,0.0,0.0,0.0
meluru,0.125,0.0,0.125
meluruskan,0.0,0.75,-0.75
melutut,0.0,0.0,0.0
meluwengkan,0.625,0.0,0.625
meluyut,0.0,0.0,0.0
melvil dewey,0.0,0.0,0.0
melville,0.0,0.0,0.0
melville bell,0.0,0.0,0.0
melville louis kossuth dewey,0.0,0.0,0.0
melville w. fuller,0.0,0.0,0.0
melville weston fuller,0.0,0.0,0.0
melvin calvin,0.0,0.0,0.0
memaafi,0.25,0.0,0.25
memaafkan,0.25,0.0,0.25
memabukkan,0.5,0.0,0.5
memacak,0.375,0.0,0.375
memacak-macak,0.0,0.0,0.0
memacakkan,0.125,0.0,0.125
memacani,0.375,0.0,0.375
memacari,0.25,0.0,0.25
memacetkan,0.0,0.0,0.0
memacu,0.125,0.0,0.125
memacul,0.0,0.0,0.0
memadahkan,0.0,0.0,0.0
memadai,0.625,0.0,0.625
memadamkan,0.0,0.875,-0.875
memadan,0.0,0.125,-0.125
memadan-madan,0.125,0.0,0.125
memadankan,0.875,0.0,0.875
memadati,0.0,0.0,0.0
memadatkan,0.125,0.0,0.125
memadu,0.375,0.0,0.375
memadukan,0.375,0.0,0.375
memaes,0.0,0.25,-0.25
memafhumi,0.375,0.0,0.375
memagar,0.0,0.0,0.0
memagari,0.0,0.0,0.0
memagas,0.125,0.0,0.125
memagut,0.0,0.0,0.0
memahami,0.75,0.0,0.75
memahat,0.0,0.125,-0.125
memahirkan,0.25,0.0,0.25
memahkotai,0.0,0.0,0.0
memainkan,0.0,0.25,-0.25
memajang,0.125,0.0,0.125
memajangkan,0.125,0.0,0.125
memajuh,0.125,0.0,0.125
memajukan,0.5,0.0,0.5
memakai,0.0,0.25,-0.25
memakaikan,0.0,0.0,0.0
memakamkan,0.125,0.0,0.125
memakan,0.0,0.5,-0.5
memakbulkan,0.0,0.125,-0.125
memaki,0.0,0.75,-0.75
memaki-maki,0.0,0.625,-0.625
memaklumi,0.375,0.0,0.375
memaklumkan,0.75,0.0,0.75
memaknakan,0.25,0.0,0.25
memaksa,0.0,0.75,-0.75
memaksa-maksa,0.0,0.0,0.0
memaksakan,0.0,0.625,-0.625
memaksimalkan,0.25,0.0,0.25
memaku,0.0,0.0,0.0
memakuk,0.0,0.0,0.0
memakukan,0.0,0.0,0.0
memalak,0.0,0.625,-0.625
memalam,0.0,0.25,-0.25
memalang,0.125,0.0,0.125
memalangi,0.0,0.75,-0.75
memalaskan,0.0,0.25,-0.25
memalingkan,0.875,0.0,0.875
memalis,0.625,0.0,0.625
memalsu,0.0,0.5,-0.5
memalsukan,0.0,0.5,-0.5
memalu,0.125,0.25,-0.125
memalukan,0.0,0.75,-0.75
memalun,0.375,0.0,0.375
memalut,0.625,0.125,0.5
memamah,0.0,0.375,-0.375
memamah biak,0.0,0.125,-0.125
memamerkan,0.125,0.0,0.125
memampangkan,0.375,0.0,0.375
memampas,0.0,0.125,-0.125
memampat,0.375,0.0,0.375
memampatkan,0.0,0.0,0.0
memanah,0.0,0.0,0.0
memanasi,0.0,0.125,-0.125
memanaskan,0.25,0.0,0.25
memancang,0.0,0.0,0.0
memancangkan,0.0,0.5,-0.5
memancar,0.375,0.0,0.375
memancarkan,0.75,0.125,0.625
memancing,0.0,0.25,-0.25
memancit,0.0,0.0,0.0
memancung,0.0,0.0,0.0
memancur,0.375,0.0,0.375
memancut,0.375,0.0,0.375
memandakkan,0.0,0.25,-0.25
memandang,0.75,0.0,0.75
memandekkan,0.0,0.375,-0.375
memandikan,0.0,0.0,0.0
memandori,0.0,0.0,0.0
memandu,0.625,0.125,0.5
memandulkan,0.0,0.25,-0.25
memanen,0.0,0.0,0.0
memanfaatkan,0.75,0.0,0.75
memang,0.25,0.0,0.25
memanggang,0.0,0.0,0.0
memanggil,0.5,0.0,0.5
memanggungkan,0.0,0.0,0.0
memangkah,0.0,0.0,0.0
memangkalkan,0.5,0.0,0.5
memangkas,0.125,0.0,0.125
memangku,0.0,0.0,0.0
memanifestasikan,0.125,0.0,0.125
memanipulasi,0.0,0.5,-0.5
memanipulasikan,0.0,0.5,-0.5
memanis,0.25,0.0,0.25
memaniskan,0.5,0.0,0.5
memanjakan,0.0,0.75,-0.75
memanjang,0.0,0.0,0.0
memanjangkan,0.375,0.0,0.375
memanjat,0.0,0.0,0.0
memanjatkan,0.0,0.0,0.0
memantak,0.125,0.0,0.125
memantakkan,0.0,0.0,0.0
memantang,0.0,0.375,-0.375
memantapkan,0.0,0.0,0.0
memantau,0.375,0.0,0.375
memantek,0.0,0.0,0.0
memantik,0.0,0.0,0.0
memantrai,0.0,0.25,-0.25
memantul,0.375,0.0,0.375
memantulkan,0.375,0.0,0.375
memapak,0.25,0.0,0.25
memapan,0.0,0.0,0.0
memapani,0.0,0.0,0.0
memaparkan,0.0,0.0,0.0
memapas,0.0,0.625,-0.625
memar,0.0,0.5,-0.5
memarahi,0.0,0.75,-0.75
memarahkan,0.0,0.25,-0.25
memarak,0.0,0.5,-0.5
memarakkan,0.25,0.375,-0.125
memarani,0.125,0.375,-0.25
memarap,0.125,0.0,0.125
memaras,0.0,0.0,0.0
memarih,0.0,0.0,0.0
memarkir,0.0,0.0,0.0
memaruh,0.0,0.0,0.0
memarut,0.0,0.25,-0.25
memasak,0.125,0.0,0.125
memasang,0.0,0.375,-0.375
memasang telinga,0.0,0.5,-0.5
memasangkan,0.0,0.0,0.0
memasarkan,0.0,0.0,0.0
memastikan,0.5,0.0,0.5
memasuki,0.25,0.0,0.25
memasukkan,0.625,0.0,0.625
memasung,0.0,0.0,0.0
memasyarakatkan,0.25,0.0,0.25
mematahkan,0.0,0.875,-0.875
mematangkan,0.25,0.0,0.25
mematikan,0.0,0.875,-0.875
mematri,0.0,0.0,0.0
mematuhi,0.0,0.875,-0.875
mematuk,0.0,0.0,0.0
mematuk-matuk,0.0,0.0,0.0
mematutkan,0.0,0.75,-0.75
memaut,0.5,0.125,0.375
memautkan,0.0,0.0,0.0
memayungi,0.0,0.75,-0.75
membaban,0.5,0.0,0.5
membabar,0.0,0.0,0.0
membabarkan,0.375,0.0,0.375
membabas,0.0,0.0,0.0
membabat,0.25,0.0,0.25
membabi buta,0.0,0.5,-0.5
membabitkan,0.0,0.0,0.0
membaca,0.125,0.0,0.125
membaca-baca,0.0,0.0,0.0
membacakan,0.0,0.0,0.0
membacang,0.0,0.0,0.0
membacem,0.0,0.0,0.0
membacok,0.0,0.5,-0.5
membadai,0.0,0.5,-0.5
membagar,0.0,0.375,-0.375
membagi,0.375,0.0,0.375
membagi-bagikan,0.0,0.125,-0.125
membagul,0.0,0.0,0.0
membaham,0.0,0.75,-0.75
membahana,0.375,0.0,0.375
membahas,0.625,0.125,0.5
membahasakan,0.25,0.0,0.25
membahayakan,0.0,0.75,-0.75
membahu,0.0,0.0,0.0
membaik,0.375,0.0,0.375
membaiki,0.375,0.0,0.375
membaikkan,0.0,0.0,0.0
membaja,0.125,0.0,0.125
membajai,0.0,0.0,0.0
membajak,0.0,0.125,-0.125
membajau,0.25,0.0,0.25
membakar,0.0,0.875,-0.875
membaktikan,0.125,0.0,0.125
membakukan,0.0,0.375,-0.375
membalah,0.0,0.375,-0.375
membalas,0.5,0.0,0.5
membalas budi,0.0,0.0,0.0
membalas dendam,0.0,0.5,-0.5
membalas jasa,0.0,0.0,0.0
membalik,0.375,0.0,0.375
membalik belakang,0.0,0.125,-0.125
membalik-balik,0.0,0.0,0.0
membalikkan,0.125,0.0,0.125
membalun,0.0,0.125,-0.125
membalur,0.5,0.0,0.5
membalut,0.0,0.125,-0.125
membalutkan,0.0,0.0,0.0
membanat,0.25,0.0,0.25
membancuh,0.0,0.0,0.0
membancuhkan,0.0,0.0,0.0
membandarkan,0.0,0.0,0.0
membandingi,0.5,0.25,0.25
membandingkan,0.0,0.125,-0.125
membandul,0.0,0.0,0.0
membandut,0.0,0.0,0.0
membangatkan,0.25,0.0,0.25
membanggakan,0.375,0.25,0.125
membangkang,0.0,0.0,0.0
membangkit,0.25,0.0,0.25
membangkitkan,0.5,0.0,0.5
membangkrutkan,0.0,0.0,0.0
membangun,0.375,0.0,0.375
membangunkan,0.5,0.0,0.5
membanjiri,0.125,0.0,0.125
membanjur,0.0,0.0,0.0
membantah,0.0,0.875,-0.875
membantai,0.0,0.25,-0.25
membanting,0.25,0.0,0.25
membantingkan,0.0,0.25,-0.25
membantu,0.375,0.0,0.375
membantun,0.0,0.25,-0.25
membantut,0.0,0.75,-0.75
membanyakkan,0.0,0.0,0.0
membaptiskan,0.0,0.0,0.0
membara,0.5,0.0,0.5
membarengi,0.0,0.0,0.0
membaringkan,0.0,0.25,-0.25
membariskan,0.125,0.0,0.125
membarui,0.375,0.0,0.375
membarukan,0.0,0.0,0.0
membarut,0.0,0.625,-0.625
membasahi,0.0,0.0,0.0
membasahi kerongkongan,0.0,0.0,0.0
membasahkan,0.375,0.0,0.375
membasikan,0.0,0.25,-0.25
membasmi,0.125,0.5,-0.375
membasuh,0.0,0.125,-0.125
membatalkan,0.0,0.375,-0.375
membatas,0.0,0.0,0.0
membatasi,0.5,0.125,0.375
membatu,0.0,0.125,-0.125
membaui,0.0,0.25,-0.25
membauni,0.0,0.0,0.0
membaurkan,0.125,0.625,-0.5
membawa,0.625,0.0,0.625
membawa adat,0.0,0.0,0.0
membawa diri,0.0,0.0,0.0
membawa gelak,0.125,0.375,-0.25
membawa ke air,0.0,0.0,0.0
membawa lagu,0.125,0.0,0.125
membawa maut,0.0,0.5,-0.5
membawa tempurung,0.0,0.0,0.0
membawa-bawa,0.0,0.0,0.0
membawahkan,0.0,0.0,0.0
membawakan,0.0,0.5,-0.5
membayang,0.0,0.0,0.0
membayang-bayangi,0.0,0.125,-0.125
membayang-bayangkan,0.0,0.5,-0.5
membayangi,0.0,0.25,-0.25
membayangkan,0.0,0.5,-0.5
membayankan,0.25,0.0,0.25
membayar,0.375,0.0,0.375
membayong,0.0,0.0,0.0
membea,0.0,0.0,0.0
membebani,0.0,0.625,-0.625
membebankan,0.0,0.625,-0.625
membebaskan,0.625,0.0,0.625
membebat,0.5,0.0,0.5
membebek,0.375,0.0,0.375
membeberkan,0.0,0.75,-0.75
membeda-bedakan,0.625,0.0,0.625
membedah,0.0,0.0,0.0
membedakan,0.25,0.0,0.25
membedaki,0.25,0.0,0.25
membedel,0.0,0.0,0.0
membedil,0.0,0.0,0.0
membedol,0.0,0.0,0.0
membedung,0.0,0.0,0.0
membega,0.125,0.0,0.125
membegal,0.0,0.5,-0.5
membehandel,0.0,0.25,-0.25
membejatkan,0.0,0.625,-0.625
membekali,0.125,0.0,0.125
membekalkan,0.125,0.0,0.125
membekam,0.0,0.5,-0.5
membekap,0.0,0.0,0.0
membeku,0.125,0.0,0.125
membekuk,0.125,0.0,0.125
membekukan,0.0,0.75,-0.75
membela,0.0,0.75,-0.75
membelah,0.125,0.0,0.125
membelahak,0.0,0.0,0.0
membelai,0.375,0.125,0.25
membelai-belai,0.0,0.125,-0.125
membelakangi,0.0,0.5,-0.5
membelakangkan,0.0,0.75,-0.75
membelandangkan,0.0,0.0,0.0
membelanjai,0.0,0.0,0.0
membelanjakan,0.5,0.0,0.5
membelar,0.0,0.5,-0.5
membelasah,0.0,0.75,-0.75
membelat,0.0,0.0,0.0
membelek,0.375,0.0,0.375
membelendung,0.0,0.0,0.0
membelenggu,0.0,0.0,0.0
membelenting,0.25,0.375,-0.125
membelentingkan,0.125,0.0,0.125
membeli,0.0,0.5,-0.5
membeliakkan,0.0,0.0,0.0
membelikan,0.0,0.0,0.0
membelit,0.0,0.5,-0.5
membelitkan,0.0,0.0,0.0
membelok,0.375,0.0,0.375
membelokkan,0.875,0.0,0.875
membelongsongi,0.625,0.125,0.5
membelot,0.0,0.5,-0.5
membelu,0.5,0.0,0.5
membeludak,0.0,0.0,0.0
membelungsing,0.125,0.0,0.125
membenahi,0.5,0.0,0.5
membenamkan,0.0,0.5,-0.5
membenari,0.0,0.0,0.0
membenarkan,0.0,0.75,-0.75
membencanai,0.0,0.875,-0.875
membencanakan,0.0,0.875,-0.875
membenci,0.0,0.75,-0.75
membendung,0.0,0.75,-0.75
membengkak,0.0,0.75,-0.75
membenihkan,0.0,0.0,0.0
membeningkan,0.75,0.0,0.75
membentak,0.0,0.375,-0.375
membentang,0.0,0.375,-0.375
membentangkan,0.25,0.0,0.25
membentengi,0.0,0.75,-0.75
membentuk,0.5,0.0,0.5
membentur,0.0,0.0,0.0
membenturkan,0.0,0.375,-0.375
membeo,0.375,0.0,0.375
memberahikan,0.625,0.0,0.625
memberai-beraikan,0.0,0.5,-0.5
memberang,0.0,0.625,-0.625
memberangsangkan,0.5,0.0,0.5
memberangus,0.25,0.0,0.25
memberanikan,0.25,0.0,0.25
memberantakkan,0.0,0.0,0.0
memberantas,0.125,0.0,0.125
memberati,0.0,0.25,-0.25
memberatkan,0.75,0.0,0.75
memberengut,0.0,0.375,-0.375
memberentang,0.0,0.25,-0.25
membereskan,0.0,0.875,-0.875
memberhentikan,0.5,0.0,0.5
memberi,0.75,0.125,0.625
memberi dahsyat,0.0,0.125,-0.125
memberi hati,0.0,0.75,-0.75
memberi suara,0.125,0.0,0.125
memberi tahu,0.375,0.0,0.375
memberi telinga,0.0,0.0,0.0
memberikan,0.875,0.0,0.875
memberitahukan,0.375,0.0,0.375
memberitakan,0.375,0.0,0.375
memberkas,0.0,0.5,-0.5
memberkati,0.0,0.0,0.0
memberlakukan,0.0,0.25,-0.25
memberongsang,0.375,0.375,0.0
memberontak,0.125,0.625,-0.5
membersihkan,0.75,0.0,0.75
membersil,0.0,0.0,0.0
membersit,0.625,0.0,0.625
membersut,0.0,0.0,0.0
memberungut,0.0,0.375,-0.375
memberus,0.0,0.0,0.0
membesar,0.125,0.625,-0.5
membesar-besarkan,0.625,0.0,0.625
membesarkan,0.75,0.0,0.75
membesarkan hati,0.5,0.0,0.5
membeset,0.0,0.375,-0.375
membeslah,0.0,0.5,-0.5
membesut,0.375,0.0,0.375
membesutkan,0.375,0.25,0.125
membetahkan,0.0,0.625,-0.625
membetas,0.0,0.25,-0.25
membetuli,0.0,0.0,0.0
membetulkan,0.0,0.75,-0.75
membiak,0.375,0.0,0.375
membiakkan,0.375,0.0,0.375
membiarkan,0.0,0.5,-0.5
membiasakan,0.0,0.375,-0.375
membiaskan,0.0,0.0,0.0
membiayai,0.0,0.0,0.0
membiayakan,0.125,0.0,0.125
membibit,0.0,0.0,0.0
membicarakan,0.0,0.0,0.0
membicu,0.0,0.0,0.0
membidangkan,0.375,0.0,0.375
membidas,0.125,0.0,0.125
membidik,0.375,0.0,0.375
membidikkan,0.0,0.0,0.0
membikin,0.0,0.0,0.0
membilai,0.5,0.25,0.25
membilang,0.75,0.0,0.75
membilangkan,0.75,0.0,0.75
membilas,0.0,0.125,-0.125
membimbangkan,0.0,0.875,-0.875
membimbing,0.0,0.5,-0.5
membimbit,0.0,0.0,0.0
membina,0.75,0.0,0.75
membinasakan,0.0,0.625,-0.625
membincangkan,0.0,0.0,0.0
membingkaikan,0.0,0.0,0.0
membingkas,0.0,0.0,0.0
membingungkan,0.0,0.625,-0.625
membinjat,0.375,0.0,0.375
membintangi,0.375,0.0,0.375
membiru,0.0,0.0,0.0
membirukan,0.0,0.0,0.0
membisiki,0.0,0.0,0.0
membisikkan,0.0,0.25,-0.25
membisingkan,0.0,0.0,0.0
membisu,0.0,0.25,-0.25
membisul,0.0,0.0,0.0
membius,0.875,0.0,0.875
memblokade,0.0,0.0,0.0
memblokir,0.0,0.0,0.0
membobok,0.375,0.0,0.375
membobolkan,0.75,0.0,0.75
membobos,0.0,0.0,0.0
membocorkan,0.0,0.25,-0.25
membodohkan,0.0,0.375,-0.375
membohongi,0.5,0.0,0.5
memboikot,0.0,0.0,0.0
membolehkan,0.375,0.0,0.375
membolot,0.0,0.0,0.0
membombardir,0.0,0.0,0.0
membondot,0.125,0.0,0.125
membongak,0.0,0.0,0.0
membongkar,0.0,0.75,-0.75
membongmeh,0.125,0.0,0.125
membordir,0.0,0.0,0.0
memborok,0.0,0.375,-0.375
memborongkan,0.0,0.0,0.0
memboroskan,0.5,0.0,0.5
membosankan,0.5,0.0,0.5
membotak,0.0,0.125,-0.125
memboyong,0.0,0.875,-0.875
membran,0.0,0.0,0.0
membuahi,0.25,0.0,0.25
membuahkan,0.5,0.0,0.5
membuai,0.25,0.0,0.25
membuak,0.0,0.0,0.0
membual,0.375,0.25,0.125
membualkan,0.375,0.25,0.125
membuang,0.0,0.75,-0.75
membuang langkah,0.0,0.0,0.0
membuang malu,0.0,0.0,0.0
membuang mata,0.0,0.0,0.0
